1196,0,0,0,11,0,0,0,5712,21,0,0,0,0,349,0,0,0,3333,0,0,0,0,0,0,0,0,0,0,1,0,0,385,0,388,114,0,0,1251,0,0,0,559,19,0,0,0,0,0,0,0,0,0,0,780,0,0,117673,0,0,0,0,0,0,0,0,0,0,0,4354,0,150,0,0,12,0,0,0,20,0,0,1238,758,0,18911,0,0,0,1162,0,0,0,0,0,59,2,0,0,0,0,1490,0,0,0,0,0,1,0,0,244,0,15168,15107,14,0,22,0,0,1035,0,0,0,0,30,0,291,0,0,35571,11518,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,886,273,14681,14,0,17368,0,0,118,341,0,1,0,0,0,0,11,0,0,18,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,139,42,120,0,0,0,0,30,0,0,0,0,0,0,239,0,0,30,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,90,54,0,0,0,0,2340,1277,0,0,0,0,0,15,0,0,0,48,0,114,0,0,42,0,0,0,0,265,133358,0,522,0,0,0,0,0,0,56196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0
0,0,0,0,0,0,0,239,0,0,0,497,0,0,0,0,0,1247,0,0,0,0,0,0,522,0,42,90,0,114,0,0,42,30,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,1238,0,0,1755,93400,0,0,0,21,0,0,0,0,56196,0,0,0,0,22,0,0,15,0,5712,0,12,0,0,0,0,0,0,0,3261,0,31,0,0,0,0,0,0,0,0,0,0,0,0,264,72,114,0,0,273,0,14,0,0,0,0,0,0,0,1581,0,0,0,0,4354,0,0,0,0,489,0,0,0,428,0,0,0,0,0,0,886,0,0,0,90,0,0,0,1,0,0,0,0,1146,0,0,0,1251,0,1162,0,70,19,0,0,20,0,0,0,0,0,18911,0,780,0,0,90,0,0,0,515,0,0,0,0,0,0,0,0,0,150,0,117583,12,0,0,0,0,17508,0,11268,0,0,3,39958,0,0,0,30,0,30,0,0,341,2,35571,0,1,0,0,0,0,0,0,0,16824,0,0,20,24,0,15108,0,0,0,0,0,0,14681,30,0,48,0,0,118,0,30,0,0,0,0,0,11,1035,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0
0,0,35571,14,389,22,0,0,1251,0,12,0,16893,19,0,0,0,30,1,0,0,0,20,0,780,0,18,117583,48,0,0,118,0,0,0,1238,0,0,0,0,273,14831,0,0,132,0,0,0,0,2,0,264,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,522,141,0,1,0,0,20,20,0,16354,0,0,0,0,0,1274,0,0,0,90,0,114,0,0,42,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,30,0,0,0,265,94286,0,0,0,90,497,0,0,0,0,0,0,0,0,0,0,39958,0,0,5712,0,0,0,0,0,56196,0,0,0,3261,0,0,0,0,0,0,42,0,0,0,0,59,0,0,0,72,114,11,4354,0,0,0,0,0,42,0,0,24,2340,385,0,0,0,0,0,15,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,489,0,0,0,0,0,0,0,758,0,0,0,0,0,1162,0,0,0,0,291,20,0,0,0,0,0,18911,0,0,0,0,0,0,0,0,224,0,0,1196,0,0,0,0,0,0,0,0,0,0,0,0,0,690,15168,0,11254,0,0,1493,0,0,0,0,0,0,30,0,1
